 TIME  	KGperHR                  
4413.85	0.00000
4413.90	0.00000
4413.95	0.00000
4414.00	0.00000
4414.05	0.00000
4414.10	0.00000
4414.15	0.00000
4414.20	0.00000
4414.25	0.00000
4414.30	0.00000
4414.35	0.00000
4414.40	0.00000
4414.45	0.00000
4414.50	0.00000
4414.55	0.00000
4414.60	0.00000
4414.65	0.00000
4414.70	0.00000
4414.75	0.00000
4414.80	0.00000
4414.85	0.00000
4414.90	0.00000
4414.95	0.00000
4415.00	0.00000
4415.05	0.00000
4415.10	0.00000
4415.15	0.00000
4415.20	0.00000
4415.25	0.00000
4415.30	0.00000
4415.35	0.00000
4415.40	0.00000
4415.45	0.00000
4415.50	0.00000
4415.55	0.00000
4415.60	0.00000
4415.65	0.00000
4415.70	0.00000
4415.75	0.00000
4415.80	0.00000
4415.85	0.00000
4415.90	0.00000
4415.95	0.00000
4416.00	0.00000
4416.05	0.00000
4416.10	0.00000
4416.15	0.00000
4416.20	0.00000
4416.25	0.00000
4416.30	0.00000
4416.35	0.00000
4416.40	0.00000
4416.45	0.00000
4416.50	0.00000
4416.55	0.00000
4416.60	0.00000
4416.65	0.00000
4416.70	0.00000
4416.75	0.00000
4416.80	0.00000
4416.85	0.00000
4416.90	0.00000
4416.95	0.00000
4417.00	0.00000
4417.05	0.00000
4417.10	0.00000
4417.15	0.00000
4417.20	0.00000
4417.25	0.00000
4417.30	0.00000
4417.35	0.00000
4417.40	0.00000
4417.45	0.00000
4417.50	0.00000
4417.55	0.00000
4417.60	0.00000
4417.65	0.00000
4417.70	0.00000
4417.75	0.00000
4417.80	0.00000
4417.85	0.00000
4417.90	0.00000
4417.95	0.00000
4418.00	0.00000
4418.05	0.00000
4418.10	0.00000
4418.15	0.00000
4418.20	0.00000
4418.25	0.00000
4418.30	0.00000
4418.35	0.00000
4418.40	0.00000
4418.45	0.00000
4418.50	0.00000
4418.55	0.00000
4418.60	0.00000
4418.65	0.00000
4418.70	0.00000
4418.75	0.00000
4418.80	0.00000
4418.85	0.00000
4418.90	0.00000
4418.95	0.00000
4419.00	0.00000
4419.05	0.00000
4419.10	0.00000
4419.15	0.00000
4419.20	0.00000
4419.25	0.00000
4419.30	0.00000
4419.35	0.00000
4419.40	0.00000
4419.45	0.00000
4419.50	0.00000
4419.55	0.00000
4419.60	0.00000
4419.65	0.00000
4419.70	0.00000
4419.75	0.00000
4419.80	0.00000
4419.85	0.00000
4419.90	0.00000
4419.95	0.00000
4420.00	0.00000
4420.05	0.00000
4420.10	0.00000
4420.15	0.00000
4420.20	0.00000
4420.25	0.00000
4420.30	0.00000
4420.35	0.00000
4420.40	0.00000
4420.45	0.00000
4420.50	0.00000
4420.55	0.00000
4420.60	0.00000
4420.65	0.00000
4420.70	0.00000
4420.75	0.00000
4420.80	0.00000
4420.85	0.00000
4420.90	0.00000
4420.95	0.00000
4421.00	0.00000
4421.05	0.00000
4421.10	0.00000
4421.15	0.00000
4421.20	0.00000
4421.25	0.00000
4421.30	0.00000
4421.35	0.00000
4421.40	0.00000
4421.45	0.00000
4421.50	0.00000
4421.55	0.00000
4421.60	0.00000
4421.65	0.00000
4421.70	0.00000
4421.75	0.00000
4421.80	0.00000
4421.85	0.00000
4421.90	0.00000
4421.95	0.00000
4422.00	0.00000
4422.05	0.00000
4422.10	0.00000
4422.15	0.00000
4422.20	0.00000
4422.25	0.00000
4422.30	0.00000
4422.35	0.00000
4422.40	0.00000
4422.45	0.00000
4422.50	0.00000
4422.55	0.00000
4422.60	0.00000
4422.65	0.00000
4422.70	0.00000
4422.75	0.00000
4422.80	0.00000
4422.85	0.00000
4422.90	0.00000
4422.95	0.00000
4423.00	0.00000
4423.05	0.00000
4423.10	0.00000
4423.15	0.00000
4423.20	0.00000
4423.25	0.00000
4423.30	0.00000
4423.35	0.00000
4423.40	0.00000
4423.45	0.00000
4423.50	0.00000
4423.55	0.00000
4423.60	0.00000
4423.65	0.00000
4423.70	0.00000
4423.75	0.00000
4423.80	0.00000
4423.85	0.00000
4423.90	0.00000
4423.95	0.00000
4424.00	0.00000
4424.05	0.00000
4424.10	0.00000
4424.15	0.00000
4424.20	0.00000
4424.25	0.00000
4424.30	0.00000
4424.35	0.00000
4424.40	0.00000
4424.45	0.00000
4424.50	0.00000
4424.55	0.00000
4424.60	0.00000
4424.65	0.00000
4424.70	0.00000
4424.75	0.00000
4424.80	0.00000
4424.85	0.00000
4424.90	0.00000
4424.95	0.00000
4425.00	0.00000
4425.05	0.00000
4425.10	0.00000
4425.15	0.00000
4425.20	0.00000
4425.25	0.00000
4425.30	0.00000
4425.35	0.00000
4425.40	0.00000
4425.45	0.00000
4425.50	0.00000
4425.55	0.00000
4425.60	0.00000
4425.65	0.00000
4425.70	0.00000
4425.75	0.00000
4425.80	0.00000
4425.85	0.00000
4425.90	0.00000
4425.95	0.00000
4426.00	0.00000
4426.05	0.00000
4426.10	0.00000
4426.15	0.00000
4426.20	0.00000
4426.25	0.00000
4426.30	0.00000
4426.35	0.00000
4426.40	0.00000
4426.45	0.00000
4426.50	0.00000
4426.55	0.00000
4426.60	0.00000
4426.65	0.00000
4426.70	0.00000
4426.75	0.00000
4426.80	0.00000
4426.85	0.00000
4426.90	0.00000
4426.95	0.00000
4427.00	0.00000
4427.05	0.00000
4427.10	0.00000
4427.15	0.00000
4427.20	0.00000
4427.25	0.00000
4427.30	0.00000
4427.35	0.00000
4427.40	0.00000
4427.45	0.00000
4427.50	0.00000
4427.55	0.00000
4427.60	0.00000
4427.65	0.00000
4427.70	0.00000
4427.75	0.00000
4427.80	0.00000
4427.85	0.00000
4427.90	0.00000
4427.95	0.00000
4428.00	0.00000
4428.05	0.00000
4428.10	0.00000
4428.15	0.00000
4428.20	0.00000
4428.25	0.00000
4428.30	0.00000
4428.35	0.00000
4428.40	0.00000
4428.45	0.00000
4428.50	0.00000
4428.55	0.00000
4428.60	0.00000
4428.65	0.00000
4428.70	0.00000
4428.75	0.00000
4428.80	0.00000
4428.85	0.00000
4428.90	0.00000
4428.95	0.00000
4429.00	0.00000
4429.05	0.00000
4429.10	0.00000
4429.15	0.00000
4429.20	0.00000
4429.25	0.00000
4429.30	0.00000
4429.35	0.00000
4429.40	0.00000
4429.45	0.00000
4429.50	0.00000
4429.55	0.00000
4429.60	0.00000
4429.65	0.00000
4429.70	0.00000
4429.75	0.00000
4429.80	0.00000
4429.85	0.00000
4429.90	0.00000
4429.95	0.00000
4430.00	0.00000
4430.05	0.00000
4430.10	0.00000
4430.15	0.00000
4430.20	0.00000
4430.25	0.00000
4430.30	0.00000
4430.35	0.00000
4430.40	0.00000
4430.45	0.00000
4430.50	0.00000
4430.55	0.00000
4430.60	0.00000
4430.65	0.00000
4430.70	0.00000
4430.75	0.00000
4430.80	0.00000
4430.85	0.00000
4430.90	0.00000
4430.95	0.00000
4431.00	0.00000
4431.05	0.00000
4431.10	0.00000
4431.15	0.00000
4431.20	0.00000
4431.25	0.00000
4431.30	0.00000
4431.35	0.00000
4431.40	0.00000
4431.45	0.00000
4431.50	0.00000
4431.55	0.00000
4431.60	0.00000
4431.65	0.00000
4431.70	0.00000
4431.75	0.00000
4431.80	0.00000
4431.85	0.00000
4431.90	0.00000
4431.95	0.00000
4432.00	0.00000
4432.05	0.00000
4432.10	0.00000
4432.15	0.00000
4432.20	0.00000
4432.25	0.00000
4432.30	0.00000
4432.35	0.00000
4432.40	0.00000
4432.45	0.00000
4432.50	0.00000
4432.55	0.00000
4432.60	0.00000
4432.65	0.00000
4432.70	0.00000
4432.75	0.00000
4432.80	0.00000
4432.85	0.00000
4432.90	0.00000
4432.95	0.00000
4433.00	0.00000
4433.05	0.00000
4433.10	0.00000
4433.15	0.00000
4433.20	0.00000
4433.25	0.00000
4433.30	0.00000
4433.35	0.00000
4433.40	0.00000
4433.45	0.00000
4433.50	0.00000
4433.55	0.00000
4433.60	0.00000
4433.65	0.00000
4433.70	0.00000
4433.75	0.00000
4433.80	0.00000
4433.85	0.00000
4433.90	0.00000
4433.95	0.00000
4434.00	0.00000
4434.05	0.00000
4434.10	0.00000
4434.15	0.00000
4434.20	0.00000
4434.25	0.00000
4434.30	0.00000
4434.35	0.00000
4434.40	0.00000
4434.45	0.00000
4434.50	0.00000
4434.55	0.00000
4434.60	0.00000
4434.65	0.00000
4434.70	0.00000
4434.75	0.00000
4434.80	0.00000
4434.85	0.00000
4434.90	0.00000
4434.95	0.00000
4435.00	0.00000
4435.05	0.00000
4435.10	0.00000
4435.15	0.00000
4435.20	0.00000
4435.25	0.00000
4435.30	0.00000
4435.35	0.00000
4435.40	0.00000
4435.45	0.00000
4435.50	0.00000
4435.55	0.00000
4435.60	0.00000
4435.65	0.00000
4435.70	0.00000
4435.75	0.00000
4435.80	0.00000
4435.85	0.00000
4435.90	0.00000
4435.95	0.00000
4436.00	0.00000
4436.05	0.00000
4436.10	0.00000
4436.15	0.00000
4436.20	0.00000
4436.25	0.00000
4436.30	0.00000
4436.35	0.00000
4436.40	0.00000
4436.45	0.00000
4436.50	0.00000
4436.55	0.00000
4436.60	0.00000
4436.65	0.00000
4436.70	0.00000
4436.75	0.00000
4436.80	0.00000
4436.85	0.00000
4436.90	0.00000
4436.95	0.00000
4437.00	0.00000
4437.05	0.00000
4437.10	0.00000
4437.15	0.00000
4437.20	0.00000
4437.25	0.00000
4437.30	0.00000
4437.35	0.00000
4437.40	0.00000
4437.45	0.00000
4437.50	0.00000
4437.55	0.00000
4437.60	0.00000
4437.65	0.00000
4437.70	0.00000
4437.75	0.00000
4437.80	0.00000
4437.85	0.00000
4437.90	0.00000
4437.95	0.00000
4438.00	0.00000
4438.05	0.00000
4438.10	0.00000
4438.15	0.00000
4438.20	0.00000
4438.25	0.00000
4438.30	0.00000
4438.35	0.00000
4438.40	0.00000
4438.45	0.00000
4438.50	0.00000
4438.55	0.00000
4438.60	0.00000
4438.65	0.00000
4438.70	0.00000
4438.75	0.00000
4438.80	0.00000
4438.85	0.00000
4438.90	0.00000
4438.95	0.00000
4439.00	0.00000
4439.05	0.00000
4439.10	0.00000
4439.15	0.00000
4439.20	0.00000
4439.25	0.00000
4439.30	0.00000
4439.35	0.00000
4439.40	0.00000
4439.45	0.00000
4439.50	0.00000
4439.55	0.00000
4439.60	0.00000
4439.65	0.00000
4439.70	0.00000
4439.75	0.00000
4439.80	0.00000
4439.85	0.00000
4439.90	0.00000
4439.95	0.00000
4440.00	0.00000
4440.05	0.00000
4440.10	0.00000
4440.15	0.00000
4440.20	0.00000
4440.25	0.00000
4440.30	0.00000
4440.35	0.00000
4440.40	0.00000
4440.45	0.00000
4440.50	0.00000
4440.55	0.00000
4440.60	0.00000
4440.65	0.00000
4440.70	0.00000
4440.75	0.00000
4440.80	0.00000
4440.85	0.00000
4440.90	0.00000
4440.95	0.00000
4441.00	0.00000
4441.05	0.00000
4441.10	0.00000
4441.15	0.00000
4441.20	0.00000
4441.25	0.00000
4441.30	0.00000
4441.35	0.00000
4441.40	0.00000
4441.45	0.00000
4441.50	0.00000
4441.55	0.00000
4441.60	0.00000
4441.65	0.00000
4441.70	0.00000
4441.75	0.00000
4441.80	0.00000
4441.85	0.00000
4441.90	0.00000
4441.95	0.00000
4442.00	0.00000
4442.05	0.00000
4442.10	0.00000
4442.15	0.00000
4442.20	0.00000
4442.25	0.00000
4442.30	0.00000
4442.35	0.00000
4442.40	0.00000
4442.45	0.00000
4442.50	0.00000
4442.55	0.00000
4442.60	0.00000
4442.65	0.00000
4442.70	0.00000
4442.75	0.00000
4442.80	0.00000
4442.85	0.00000
4442.90	0.00000
4442.95	0.00000
4443.00	0.00000
4443.05	0.00000
4443.10	0.00000
4443.15	0.00000
4443.20	0.00000
4443.25	0.00000
4443.30	0.00000
4443.35	0.00000
4443.40	0.00000
4443.45	0.00000
4443.50	0.00000
4443.55	0.00000
4443.60	0.00000
4443.65	0.00000
4443.70	0.00000
4443.75	0.00000
4443.80	0.00000
4443.85	0.00000
4443.90	0.00000
4443.95	0.00000
4444.00	0.00000
4444.05	0.00000
4444.10	0.00000
4444.15	0.00000
4444.20	0.00000
4444.25	0.00000
4444.30	0.00000
4444.35	0.00000
4444.40	0.00000
4444.45	0.00000
4444.50	0.00000
4444.55	0.00000
4444.60	0.00000
4444.65	0.00000
4444.70	0.00000
4444.75	0.00000
4444.80	0.00000
4444.85	0.00000
4444.90	0.00000
4444.95	0.00000
4445.00	0.00000
4445.05	0.00000
4445.10	0.00000
4445.15	0.00000
4445.20	0.00000
4445.25	0.00000
4445.30	0.00000
4445.35	0.00000
4445.40	0.00000
4445.45	0.00000
4445.50	0.00000
4445.55	0.00000
4445.60	0.00000
4445.65	0.00000
4445.70	0.00000
4445.75	0.00000
4445.80	0.00000
4445.85	0.00000
4445.90	0.00000
4445.95	0.00000
4446.00	0.00000
4446.05	0.00000
4446.10	0.00000
4446.15	0.00000
4446.20	0.00000
4446.25	0.00000
4446.30	0.00000
4446.35	0.00000
4446.40	0.00000
4446.45	0.00000
4446.50	0.00000
4446.55	0.00000
4446.60	0.00000
4446.65	0.00000
4446.70	0.00000
4446.75	0.00000
4446.80	0.00000
4446.85	0.00000
4446.90	0.00000
4446.95	0.00000
4447.00	0.00000
4447.05	0.00000
4447.10	0.00000
4447.15	0.00000
4447.20	0.00000
4447.25	0.00000
4447.30	0.00000
4447.35	0.00000
4447.40	0.00000
4447.45	0.00000
4447.50	0.00000
4447.55	0.00000
4447.60	0.00000
4447.65	0.00000
4447.70	0.00000
4447.75	0.00000
4447.80	0.00000
4447.85	0.00000
4447.90	0.00000
4447.95	0.00000
4448.00	0.00000
4448.05	0.00000
4448.10	0.00000
4448.15	0.00000
4448.20	0.00000
4448.25	0.00000
4448.30	0.00000
4448.35	0.00000
4448.40	0.00000
4448.45	0.00000
4448.50	0.00000
4448.55	0.00000
4448.60	0.00000
4448.65	0.00000
4448.70	0.00000
4448.75	0.00000
4448.80	0.00000
4448.85	0.00000
4448.90	0.00000
4448.95	0.00000
4449.00	0.00000
4449.05	0.00000
4449.10	0.00000
4449.15	0.00000
4449.20	0.00000
4449.25	0.00000
4449.30	0.00000
4449.35	0.00000
4449.40	0.00000
4449.45	0.00000
4449.50	0.00000
4449.55	0.00000
4449.60	0.00000
4449.65	0.00000
4449.70	0.00000
4449.75	0.00000
4449.80	0.00000
4449.85	0.00000
4449.90	0.00000
4449.95	0.00000
4450.00	0.00000
4450.05	0.00000
4450.10	0.00000
4450.15	0.00000
4450.20	0.00000
4450.25	0.00000
4450.30	0.00000
4450.35	0.00000
4450.40	0.00000
4450.45	0.00000
4450.50	0.00000
4450.55	0.00000
4450.60	0.00000
4450.65	0.00000
4450.70	0.00000
4450.75	0.00000
4450.80	0.00000
4450.85	0.00000
4450.90	0.00000
4450.95	0.00000
4451.00	0.00000
4451.05	0.00000
4451.10	0.00000
4451.15	0.00000
4451.20	0.00000
4451.25	0.00000
4451.30	0.00000
4451.35	0.00000
4451.40	0.00000
4451.45	0.00000
4451.50	0.00000
4451.55	0.00000
4451.60	0.00000
4451.65	0.00000
4451.70	0.00000
4451.75	0.00000
4451.80	0.00000
4451.85	0.00000
4451.90	0.00000
4451.95	0.00000
4452.00	0.00000
4452.05	0.00000
4452.10	0.00000
4452.15	0.00000
4452.20	0.00000
4452.25	0.00000
4452.30	0.00000
4452.35	0.00000
4452.40	0.00000
4452.45	0.00000
4452.50	0.00000
4452.55	0.00000
4452.60	0.00000
4452.65	0.00000
4452.70	0.00000
4452.75	0.00000
4452.80	0.00000
4452.85	0.00000
4452.90	0.00000
4452.95	0.00000
4453.00	0.00000
4453.05	0.00000
4453.10	0.00000
4453.15	0.00000
4453.20	0.00000
4453.25	0.00000
4453.30	0.00000
4453.35	0.00000
4453.40	0.00000
4453.45	0.00000
4453.50	0.00000
4453.55	0.00000
4453.60	0.00000
4453.65	0.00000
4453.70	0.00000
4453.75	0.00000
4453.80	0.00000
4453.85	0.00000
4453.90	0.00000
4453.95	0.00000
4454.00	0.00000
4454.05	0.00000
4454.10	0.00000
4454.15	0.00000
4454.20	0.00000
4454.25	0.00000
4454.30	0.00000
4454.35	0.00000
4454.40	0.00000
4454.45	0.00000
4454.50	0.00000
4454.55	0.00000
4454.60	0.00000
4454.65	0.00000
4454.70	0.00000
4454.75	0.00000
4454.80	0.00000
4454.85	0.00000
4454.90	0.00000
4454.95	0.00000
4455.00	0.00000
4455.05	0.00000
4455.10	0.00000
4455.15	0.00000
4455.20	0.00000
4455.25	0.00000
4455.30	0.00000
4455.35	0.00000
4455.40	0.00000
4455.45	0.00000
4455.50	0.00000
4455.55	0.00000
4455.60	0.00000
4455.65	0.00000
4455.70	0.00000
4455.75	0.00000
4455.80	0.00000
4455.85	0.00000
4455.90	0.00000
4455.95	0.00000
4456.00	0.00000
4456.05	0.00000
4456.10	0.00000
4456.15	0.00000
4456.20	0.00000
4456.25	0.00000
4456.30	0.00000
4456.35	0.00000
4456.40	0.00000
4456.45	0.00000
4456.50	0.00000
4456.55	0.00000
4456.60	0.00000
4456.65	0.00000
4456.70	0.00000
4456.75	0.00000
4456.80	0.00000
4456.85	0.00000
4456.90	0.00000
4456.95	0.00000
4457.00	0.00000
4457.05	0.00000
4457.10	0.00000
4457.15	0.00000
4457.20	0.00000
4457.25	0.00000
4457.30	0.00000
4457.35	0.00000
4457.40	0.00000
4457.45	0.00000
4457.50	0.00000
4457.55	0.00000
4457.60	0.00000
4457.65	0.00000
4457.70	0.00000
4457.75	0.00000
4457.80	0.00000
4457.85	0.00000
4457.90	0.00000
4457.95	0.00000
4458.00	0.00000
4458.05	0.00000
4458.10	0.00000
4458.15	0.00000
4458.20	0.00000
4458.25	0.00000
4458.30	0.00000
4458.35	0.00000
4458.40	0.00000
4458.45	0.00000
4458.50	0.00000
4458.55	0.00000
4458.60	0.00000
4458.65	0.00000
4458.70	0.00000
4458.75	0.00000
4458.80	0.00000
4458.85	0.00000
4458.90	0.00000
4458.95	0.00000
4459.00	0.00000
4459.05	0.00000
4459.10	0.00000
4459.15	0.00000
4459.20	0.00000
4459.25	0.00000
4459.30	0.00000
4459.35	0.00000
4459.40	0.00000
4459.45	0.00000
4459.50	0.00000
4459.55	0.00000
4459.60	0.00000
4459.65	0.00000
4459.70	0.00000
4459.75	0.00000
4459.80	0.00000
4459.85	0.00000
4459.90	0.00000
4459.95	0.00000
4460.00	0.00000
4460.05	0.00000
4460.10	0.00000
4460.15	0.00000
4460.20	0.00000
4460.25	0.00000
4460.30	0.00000
4460.35	0.00000
4460.40	0.00000
4460.45	0.00000
4460.50	0.00000
4460.55	0.00000
4460.60	0.00000
4460.65	0.00000
4460.70	0.00000
4460.75	0.00000
4460.80	0.00000
4460.85	0.00000
4460.90	0.00000
4460.95	0.00000
4461.00	0.00000
4461.05	0.00000
4461.10	0.00000
4461.15	0.00000
4461.20	0.00000
4461.25	0.00000
4461.30	0.00000
4461.35	0.00000
4461.40	0.00000
4461.45	0.00000
4461.50	0.00000
4461.55	0.00000
4461.60	0.00000
4461.65	0.00000
4461.70	0.00000
4461.75	0.00000
4461.80	0.00000
4461.85	0.00000
4461.90	0.00000
4461.95	0.00000
4462.00	0.00000
4462.05	0.00000
4462.10	0.00000
4462.15	0.00000
4462.20	0.00000
4462.25	0.00000
4462.30	0.00000
4462.35	0.00000
4462.40	0.00000
4462.45	0.00000
4462.50	0.00000
4462.55	0.00000
4462.60	0.00000
4462.65	0.00000
4462.70	0.00000
4462.75	0.00000
4462.80	0.00000
4462.85	0.00000
4462.90	0.00000
4462.95	0.00000
4463.00	0.00000
4463.05	0.00000
4463.10	0.00000
4463.15	0.00000
4463.20	0.00000
4463.25	0.00000
4463.30	0.00000
4463.35	0.00000
4463.40	0.00000
4463.45	0.00000
4463.50	0.00000
4463.55	0.00000
4463.60	0.00000
4463.65	0.00000
4463.70	0.00000
4463.75	0.00000
4463.80	0.00000
4463.85	0.00000
4463.90	0.00000
4463.95	0.00000
4464.00	0.00000
4464.05	0.00000
4464.10	0.00000
4464.15	0.00000
4464.20	0.00000
4464.25	0.00000
4464.30	0.00000
4464.35	0.00000
4464.40	0.00000
4464.45	0.00000
4464.50	0.00000
4464.55	0.00000
4464.60	0.00000
4464.65	0.00000
4464.70	0.00000
4464.75	0.00000
4464.80	0.00000
4464.85	0.00000
4464.90	0.00000
4464.95	0.00000
4465.00	0.00000
4465.05	0.00000
4465.10	0.00000
4465.15	0.00000
4465.20	0.00000
4465.25	0.00000
4465.30	0.00000
4465.35	0.00000
4465.40	0.00000
4465.45	0.00000
4465.50	0.00000
4465.55	0.00000
4465.60	0.00000
4465.65	0.00000
4465.70	0.00000
4465.75	0.00000
4465.80	0.00000
4465.85	0.00000
4465.90	0.00000
4465.95	0.00000
4466.00	0.00000
4466.05	0.00000
4466.10	0.00000
4466.15	0.00000
4466.20	0.00000
4466.25	0.00000
4466.30	0.00000
4466.35	0.00000
4466.40	0.00000
4466.45	0.00000
4466.50	0.00000
4466.55	0.00000
4466.60	0.00000
4466.65	0.00000
4466.70	0.00000
4466.75	0.00000
4466.80	0.00000
4466.85	0.00000
4466.90	0.00000
4466.95	0.00000
4467.00	0.00000
4467.05	0.00000
4467.10	0.00000
4467.15	0.00000
4467.20	0.00000
4467.25	0.00000
4467.30	0.00000
4467.35	0.00000
4467.40	0.00000
4467.45	0.00000
4467.50	0.00000
4467.55	0.00000
4467.60	0.00000
4467.65	0.00000
4467.70	0.00000
4467.75	0.00000
4467.80	0.00000
4467.85	0.00000
4467.90	0.00000
4467.95	0.00000
4468.00	0.00000
4468.05	0.00000
4468.10	0.00000
4468.15	0.00000
4468.20	0.00000
4468.25	0.00000
4468.30	0.00000
4468.35	0.00000
4468.40	0.00000
4468.45	0.00000
4468.50	0.00000
4468.55	0.00000
4468.60	0.00000
4468.65	0.00000
4468.70	0.00000
4468.75	0.00000
4468.80	0.00000
4468.85	0.00000
4468.90	0.00000
4468.95	0.00000
4469.00	0.00000
4469.05	0.00000
4469.10	0.00000
4469.15	0.00000
4469.20	0.00000
4469.25	0.00000
4469.30	0.00000
4469.35	0.00000
4469.40	0.00000
4469.45	0.00000
4469.50	0.00000
4469.55	0.00000
4469.60	0.00000
4469.65	0.00000
4469.70	0.00000
4469.75	0.00000
4469.80	0.00000
4469.85	0.00000
4469.90	0.00000
4469.95	0.00000
4470.00	0.00000
4470.05	0.00000
4470.10	0.00000
4470.15	0.00000
4470.20	0.00000
4470.25	0.00000
4470.30	0.00000
4470.35	0.00000
4470.40	0.00000
4470.45	0.00000
4470.50	0.00000
4470.55	0.00000
4470.60	0.00000
4470.65	0.00000
4470.70	0.00000
4470.75	0.00000
4470.80	0.00000
4470.85	0.00000
4470.90	0.00000
4470.95	0.00000
4471.00	0.00000
4471.05	0.00000
4471.10	0.00000
4471.15	0.00000
4471.20	0.00000
4471.25	0.00000
4471.30	0.00000
4471.35	0.00000
4471.40	0.00000
4471.45	0.00000
4471.50	0.00000
4471.55	0.00000
4471.60	0.00000
4471.65	0.00000
4471.70	0.00000
4471.75	0.00000
4471.80	0.00000
4471.85	0.00000
4471.90	0.00000
4471.95	0.00000
4472.00	0.00000
4472.05	0.00000
4472.10	0.00000
4472.15	0.00000
4472.20	0.00000
4472.25	0.00000
4472.30	0.00000
4472.35	0.00000
4472.40	0.00000
4472.45	0.00000
4472.50	0.00000
4472.55	0.00000
4472.60	0.00000
4472.65	0.00000
4472.70	0.00000
4472.75	0.00000
4472.80	0.00000
4472.85	0.00000
4472.90	0.00000
4472.95	0.00000
4473.00	0.00000
4473.05	0.00000
4473.10	0.00000
4473.15	0.00000
4473.20	0.00000
4473.25	0.00000
4473.30	0.00000
4473.35	0.00000
4473.40	0.00000
4473.45	0.00000
4473.50	0.00000
4473.55	0.00000
4473.60	0.00000
4473.65	0.00000
4473.70	0.00000
4473.75	0.00000
4473.80	0.00000
4473.85	0.00000
4473.90	0.00000
4473.95	0.00000
4474.00	0.00000
4474.05	0.00000
4474.10	0.00000
4474.15	0.00000
4474.20	0.00000
4474.25	0.00000
4474.30	0.00000
4474.35	0.00000
4474.40	0.00000
4474.45	0.00000
4474.50	0.00000
4474.55	0.00000
4474.60	0.00000
4474.65	0.00000
4474.70	0.00000
4474.75	0.00000
4474.80	0.00000
4474.85	0.00000
4474.90	0.00000
4474.95	0.00000
4475.00	0.00000
4475.05	0.00000
4475.10	0.00000
4475.15	0.00000
4475.20	0.00000
4475.25	0.00000
4475.30	0.00000
4475.35	0.00000
4475.40	0.00000
4475.45	0.00000
4475.50	0.00000
4475.55	0.00000
4475.60	0.00000
4475.65	0.00000
4475.70	0.00000
4475.75	0.00000
4475.80	0.00000
4475.85	0.00000
4475.90	0.00000
4475.95	0.00000
4476.00	0.00000
4476.05	0.00000
4476.10	0.00000
4476.15	0.00000
4476.20	0.00000
4476.25	0.00000
4476.30	0.00000
4476.35	0.00000
4476.40	0.00000
4476.45	0.00000
4476.50	0.00000
4476.55	0.00000
4476.60	0.00000
4476.65	0.00000
4476.70	0.00000
4476.75	0.00000
4476.80	0.00000
4476.85	0.00000
4476.90	0.00000
4476.95	0.00000
4477.00	0.00000
4477.05	0.00000
4477.10	0.00000
4477.15	0.00000
4477.20	0.00000
4477.25	0.00000
4477.30	0.00000
4477.35	0.00000
4477.40	0.00000
4477.45	0.00000
4477.50	0.00000
4477.55	0.00000
4477.60	0.00000
4477.65	0.00000
4477.70	0.00000
4477.75	0.00000
4477.80	0.00000
4477.85	0.00000
4477.90	0.00000
4477.95	0.00000
4478.00	0.00000
4478.05	0.00000
4478.10	0.00000
4478.15	0.00000
4478.20	0.00000
4478.25	0.00000
4478.30	0.00000
4478.35	0.00000
4478.40	0.00000
4478.45	0.00000
4478.50	0.00000
4478.55	0.00000
4478.60	0.00000
4478.65	0.00000
4478.70	0.00000
4478.75	0.00000
4478.80	0.00000
4478.85	0.00000
4478.90	0.00000
4478.95	0.00000
4479.00	0.00000
4479.05	0.00000
4479.10	0.00000
4479.15	0.00000
4479.20	0.00000
4479.25	0.00000
4479.30	0.00000
4479.35	0.00000
4479.40	0.00000
4479.45	0.00000
4479.50	0.00000
4479.55	0.00000
4479.60	0.00000
4479.65	0.00000
4479.70	0.00000
4479.75	0.00000
4479.80	0.00000
4479.85	0.00000
4479.90	0.00000
4479.95	0.00000
4480.00	0.00000
4480.05	0.00000
4480.10	0.00000
4480.15	0.00000
4480.20	0.00000
4480.25	0.00000
4480.30	0.00000
4480.35	0.00000
4480.40	0.00000
4480.45	0.00000
4480.50	0.00000
4480.55	0.00000
4480.60	0.00000
4480.65	0.00000
4480.70	0.00000
4480.75	0.00000
4480.80	0.00000
4480.85	0.00000
4480.90	0.00000
4480.95	0.00000
4481.00	0.00000
4481.05	0.00000
4481.10	0.00000
4481.15	0.00000
4481.20	0.00000
4481.25	0.00000
4481.30	0.00000
4481.35	0.00000
4481.40	0.00000
4481.45	0.00000
4481.50	0.00000
4481.55	0.00000
4481.60	0.00000
4481.65	0.00000
4481.70	0.00000
4481.75	0.00000
4481.80	0.00000
4481.85	0.00000
4481.90	0.00000
4481.95	0.00000
4482.00	0.00000
4482.05	0.00000
4482.10	0.00000
4482.15	0.00000
4482.20	0.00000
4482.25	0.00000
4482.30	0.00000
4482.35	0.00000
4482.40	0.00000
4482.45	0.00000
4482.50	0.00000
4482.55	0.00000
4482.60	0.00000
4482.65	0.00000
4482.70	0.00000
4482.75	0.00000
4482.80	0.00000
4482.85	0.00000
4482.90	0.00000
4482.95	0.00000
4483.00	0.00000
4483.05	0.00000
4483.10	0.00000
4483.15	0.00000
4483.20	0.00000
4483.25	0.00000
4483.30	0.00000
4483.35	0.00000
4483.40	0.00000
4483.45	0.00000
4483.50	0.00000
4483.55	0.00000
4483.60	0.00000
4483.65	0.00000
4483.70	0.00000
